precinct_full_name,precinct_number,precinct_ward,tract_commarea_num,tract_countyfp,tract_geoid,tract_name,tract_statefp
36007,7,36,17,031,17031171000,1710,17
36010,10,36,19,031,17031831500,8315,17
36019,19,36,18,031,17031180100,1801,17
36026,26,36,17,031,17031171000,1710,17
36028,28,36,18,031,17031180100,1801,17
36024,24,36,19,031,17031190401,1904.01,17
36030,30,36,17,031,17031171100,1711,17
36029,29,36,18,031,17031180100,1801,17
36027,27,36,18,031,17031831600,8316,17
36025,25,36,19,031,17031191200,1912,17
36023,23,36,19,031,17031191302,1913.02,17
36022,22,36,19,031,17031191100,1911,17
36021,21,36,19,031,17031191302,1913.02,17
36020,20,36,15,031,17031151200,1512,17
36018,18,36,17,031,17031171100,1711,17
36017,17,36,15,031,17031151200,1512,17
36016,16,36,15,031,17031150700,1507,17
36015,15,36,17,031,17031170200,1702,17
36014,14,36,15,031,17031150600,1506,17
39003,3,39,16,031,17031160200,1602,17
39042,42,39,12,031,17031120300,1203,17
39004,4,39,12,031,17031120300,1203,17
39005,5,39,14,031,17031140400,1404,17
39009,9,39,14,031,17031140400,1404,17
39007,7,39,14,031,17031140400,1404,17
39008,8,39,14,031,17031140400,1404,17
39010,10,39,14,031,17031140302,1403.02,17
39011,11,39,13,031,17031130200,1302,17
39015,15,39,12,031,17031120300,1203,17
39016,16,39,13,031,17031130300,1303,17
39018,18,39,13,031,17031130300,1303,17
39019,19,39,16,031,17031160200,1602,17
39001,1,39,12,031,17031120300,1203,17
39006,6,39,14,031,17031140500,1405,17
39025,25,39,16,031,17031160300,1603,17
39040,40,39,12,031,17031120300,1203,17
39028,28,39,16,031,17031160400,1604,17
39029,29,39,14,031,17031140302,1403.02,17
39031,31,39,14,031,17031140500,1405,17
39026,26,39,12,031,17031120300,1203,17
39033,33,39,13,031,17031831800,8318,17
39034,34,39,16,031,17031160300,1603,17
39035,35,39,13,031,17031831800,8318,17
39032,32,39,13,031,17031130100,1301,17
39037,37,39,12,031,17031120300,1203,17
39038,38,39,13,031,17031130200,1302,17
39002,2,39,13,031,17031130100,1301,17
39030,30,39,13,031,17031831800,8318,17
39013,13,39,13,031,17031130300,1303,17
39022,22,39,13,031,17031831800,8318,17
39023,23,39,11,031,17031110100,1101,17
39045,45,39,12,031,17031120200,1202,17
39027,27,39,12,031,17031120100,1201,17
39014,14,39,16,031,17031160100,1601,17
39017,17,39,16,031,17031160100,1601,17
39020,20,39,10,031,17031100100,1001,17
39041,41,39,12,031,17031120400,1204,17
39024,24,39,11,031,17031110100,1101,17
39043,43,39,12,031,17031120200,1202,17
39021,21,39,10,031,17031100100,1001,17
39044,44,39,12,031,17031120200,1202,17
39036,36,39,13,031,17031130100,1301,17
28025,25,28,27,031,17031271400,2714,17
28032,32,28,27,031,17031271200,2712,17
28033,33,28,26,031,17031260400,2604,17
28035,35,28,27,031,17031271800,2718,17
28036,36,28,27,031,17031271300,2713,17
28037,37,28,26,031,17031260800,2608,17
28040,40,28,25,031,17031252202,2522.02,17
28042,42,28,25,031,17031251800,2518,17
28044,44,28,26,031,17031260500,2605,17
28043,43,28,25,031,17031251800,2518,17
28041,41,28,25,031,17031251900,2519,17
28039,39,28,25,031,17031251800,2518,17
28038,38,28,25,031,17031251700,2517,17
28034,34,28,29,031,17031843300,8433,17
28031,31,28,25,031,17031252201,2522.01,17
28029,29,28,27,031,17031837400,8374,17
28018,18,28,28,031,17031283100,2831,17
28045,45,28,28,031,17031833100,8331,17
28030,30,28,27,031,17031837400,8374,17
28026,26,28,26,031,17031260700,2607,17
28013,13,28,26,031,17031260100,2601,17
28007,7,28,26,031,17031260600,2606,17
28046,46,28,28,031,17031838200,8382,17
28015,15,28,27,031,17031270500,2705,17
29002,2,29,25,031,17031252201,2522.01,17
29006,6,29,25,031,17031831400,8314,17
29008,8,29,25,031,17031251900,2519,17
29003,3,29,25,031,17031252102,2521.02,17
29004,4,29,25,031,17031250600,2506,17
29005,5,29,25,031,17031251300,2513,17
29011,11,29,25,031,17031252000,2520,17
29012,12,29,25,031,17031250400,2504,17
29013,13,29,25,031,17031251300,2513,17
29014,14,29,25,031,17031252102,2521.02,17
29015,15,29,25,031,17031250400,2504,17
29016,16,29,25,031,17031252102,2521.02,17
29017,17,29,25,031,17031250400,2504,17
29018,18,29,25,031,17031252000,2520,17
29019,19,29,25,031,17031252101,2521.01,17
29020,20,29,25,031,17031252000,2520,17
29021,21,29,25,031,17031252000,2520,17
29022,22,29,25,031,17031831400,8314,17
29024,24,29,25,031,17031250400,2504,17
29025,25,29,25,031,17031250600,2506,17
29028,28,29,25,031,17031252102,2521.02,17
29033,33,29,25,031,17031251400,2514,17
29034,34,29,25,031,17031831400,8314,17
29035,35,29,25,031,17031251400,2514,17
29036,36,29,25,031,17031250400,2504,17
29037,37,29,25,031,17031251300,2513,17
29040,40,29,25,031,17031250600,2506,17
29041,41,29,25,031,17031250600,2506,17
29042,42,29,25,031,17031252102,2521.02,17
29044,44,29,25,031,17031251400,2514,17
29027,27,29,25,031,17031251300,2513,17
29026,26,29,25,031,17031251400,2514,17
29023,23,29,25,031,17031250500,2505,17
29030,30,29,18,031,17031831600,8316,17
29031,31,29,17,031,17031171000,1710,17
29032,32,29,17,031,17031170800,1708,17
29038,38,29,18,031,17031831600,8316,17
29039,39,29,18,031,17031180100,1801,17
29043,43,29,25,031,17031250500,2505,17
29007,7,29,25,031,17031250500,2505,17
29001,1,29,25,031,17031250500,2505,17
29029,29,29,17,031,17031170900,1709,17
29010,10,29,25,031,17031250500,2505,17
29009,9,29,25,031,17031250500,2505,17
30005,5,30,19,031,17031190402,1904.02,17
30011,11,30,19,031,17031190601,1906.01,17
30013,13,30,19,031,17031190401,1904.01,17
30016,16,30,19,031,17031190401,1904.01,17
30002,2,30,19,031,17031190402,1904.02,17
30003,3,30,21,031,17031831100,8311,17
30006,6,30,19,031,17031190602,1906.02,17
30007,7,30,16,031,17031161200,1612,17
30008,8,30,21,031,17031831100,8311,17
30009,9,30,15,031,17031151100,1511,17
30010,10,30,19,031,17031190602,1906.02,17
30012,12,30,19,031,17031190402,1904.02,17
30014,14,30,19,031,17031190701,1907.01,17
30015,15,30,16,031,17031160900,1609,17
30018,18,30,21,031,17031210502,2105.02,17
30019,19,30,19,031,17031190702,1907.02,17
30028,28,30,16,031,17031161300,1613,17
30027,27,30,15,031,17031151002,1510.02,17
30026,26,30,16,031,17031161200,1612,17
30025,25,30,21,031,17031210501,2105.01,17
30024,24,30,21,031,17031210502,2105.02,17
30023,23,30,16,031,17031161300,1613,17
30022,22,30,21,031,17031831100,8311,17
30021,21,30,17,031,17031171100,1711,17
30020,20,30,15,031,17031831700,8317,17
30017,17,30,15,031,17031151200,1512,17
30004,4,30,15,031,17031151100,1511,17
30001,1,30,15,031,17031150800,1508,17
30029,29,30,19,031,17031190601,1906.01,17
30030,30,30,19,031,17031190601,1906.01,17
30031,31,30,16,031,17031161200,1612,17
30032,32,30,21,031,17031831100,8311,17
37011,11,37,25,031,17031251500,2515,17
37039,39,37,25,031,17031251600,2516,17
37001,1,37,25,031,17031251900,2519,17
37002,2,37,23,031,17031230600,2306,17
37003,3,37,23,031,17031842100,8421,17
37004,4,37,23,031,17031842100,8421,17
37005,5,37,25,031,17031250700,2507,17
37006,6,37,25,031,17031250700,2507,17
37007,7,37,23,031,17031842100,8421,17
37008,8,37,23,031,17031842100,8421,17
37009,9,37,25,031,17031251500,2515,17
37010,10,37,25,031,17031250200,2502,17
37012,12,37,23,031,17031230600,2306,17
37013,13,37,23,031,17031231200,2312,17
37014,14,37,25,031,17031831300,8313,17
37015,15,37,25,031,17031251100,2511,17
37016,16,37,25,031,17031250300,2503,17
37017,17,37,25,031,17031251500,2515,17
37018,18,37,25,031,17031251200,2512,17
37019,19,37,23,031,17031231200,2312,17
37020,20,37,25,031,17031251100,2511,17
37021,21,37,23,031,17031842100,8421,17
37022,22,37,25,031,17031831300,8313,17
37023,23,37,25,031,17031250700,2507,17
37024,24,37,25,031,17031250300,2503,17
37025,25,37,25,031,17031251200,2512,17
37026,26,37,25,031,17031250300,2503,17
37027,27,37,25,031,17031251700,2517,17
37028,28,37,23,031,17031842100,8421,17
37029,29,37,25,031,17031251200,2512,17
37030,30,37,25,031,17031251600,2516,17
37031,31,37,25,031,17031250800,2508,17
37032,32,37,25,031,17031250700,2507,17
37033,33,37,25,031,17031251100,2511,17
37034,34,37,25,031,17031251600,2516,17
37035,35,37,25,031,17031251200,2512,17
37036,36,37,25,031,17031251100,2511,17
37037,37,37,25,031,17031251500,2515,17
37038,38,37,25,031,17031250700,2507,17
37040,40,37,25,031,17031250800,2508,17
37041,41,37,25,031,17031250300,2503,17
38002,2,38,76,031,17031760802,7608.02,17
38004,4,38,17,031,17031171000,1710,17
38005,5,38,17,031,17031171000,1710,17
38006,6,38,17,031,17031170800,1708,17
38007,7,38,76,031,17031760802,7608.02,17
38009,9,38,17,031,17031170700,1707,17
38010,10,38,17,031,17031171000,1710,17
38012,12,38,76,031,17031760802,7608.02,17
38013,13,38,17,031,17031170400,1704,17
38016,16,38,17,031,17031170300,1703,17
38017,17,38,17,031,17031170500,1705,17
38020,20,38,76,031,17031760802,7608.02,17
38024,24,38,17,031,17031170600,1706,17
38027,27,38,17,031,17031170500,1705,17
38028,28,38,17,031,17031170500,1705,17
38029,29,38,17,031,17031170400,1704,17
38030,30,38,17,031,17031170700,1707,17
38001,1,38,15,031,17031150300,1503,17
38003,3,38,17,031,17031170300,1703,17
38008,8,38,17,031,17031170300,1703,17
38011,11,38,15,031,17031150402,1504.02,17
38014,14,38,15,031,17031150501,1505.01,17
38015,15,38,15,031,17031150502,1505.02,17
38018,18,38,15,031,17031150501,1505.01,17
38019,19,38,17,031,17031170100,1701,17
38021,21,38,15,031,17031150502,1505.02,17
38022,22,38,15,031,17031150401,1504.01,17
38023,23,38,15,031,17031150600,1506,17
38025,25,38,15,031,17031150501,1505.01,17
38026,26,38,15,031,17031150502,1505.02,17
38033,33,38,15,031,17031150402,1504.02,17
38034,34,38,15,031,17031150700,1507,17
38035,35,38,15,031,17031150700,1507,17
38038,38,38,17,031,17031170300,1703,17
38040,40,38,15,031,17031150402,1504.02,17
38041,41,38,15,031,17031150300,1503,17
38031,31,38,15,031,17031150300,1503,17
38039,39,38,17,031,17031170200,1702,17
38037,37,38,17,031,17031170200,1702,17
38036,36,38,15,031,17031150401,1504.01,17
38032,32,38,15,031,17031150300,1503,17
41001,1,41,9,031,17031090100,901,17
41002,2,41,9,031,17031090100,901,17
41003,3,41,10,031,17031100700,1007,17
41004,4,41,9,031,17031090200,902,17
41005,5,41,9,031,17031090200,902,17
41006,6,41,12,031,17031120100,1201,17
41007,7,41,9,031,17031090300,903,17
41008,8,41,10,031,17031100400,1004,17
41011,11,41,10,031,17031100200,1002,17
41012,12,41,10,031,17031100700,1007,17
41014,14,41,12,031,17031120100,1201,17
41015,15,41,9,031,17031090200,902,17
41016,16,41,10,031,17031100200,1002,17
41017,17,41,10,031,17031100300,1003,17
41018,18,41,10,031,17031100400,1004,17
41019,19,41,12,031,17031120200,1202,17
41020,20,41,10,031,17031100300,1003,17
41021,21,41,10,031,17031100200,1002,17
41022,22,41,10,031,17031100200,1002,17
41024,24,41,10,031,17031100700,1007,17
41025,25,41,76,031,17031760803,7608.03,17
41027,27,41,76,031,17031980000,9800,17
41028,28,41,76,031,17031760801,7608.01,17
41029,29,41,76,031,17031760801,7608.01,17
41030,30,41,10,031,17031100600,1006,17
41031,31,41,10,031,17031100300,1003,17
41033,33,41,10,031,17031100500,1005,17
41034,34,41,10,031,17031100500,1005,17
41035,35,41,10,031,17031100200,1002,17
41036,36,41,10,031,17031100500,1005,17
41037,37,41,10,031,17031100300,1003,17
41039,39,41,12,031,17031120100,1201,17
41040,40,41,9,031,17031090100,901,17
41041,41,41,10,031,17031100400,1004,17
41042,42,41,9,031,17031090200,902,17
41043,43,41,10,031,17031100300,1003,17
41045,45,41,10,031,17031100500,1005,17
41046,46,41,10,031,17031100300,1003,17
41047,47,41,12,031,17031120100,1201,17
41023,23,41,10,031,17031810400,8104,17
41044,44,41,9,031,17031090200,902,17
41038,38,41,10,031,17031100600,1006,17
41032,32,41,10,031,17031100200,1002,17
41026,26,41,10,031,17031100300,1003,17
41013,13,41,10,031,17031810400,8104,17
41010,10,41,9,031,17031090200,902,17
41009,9,41,12,031,17031120200,1202,17
43001,1,43,7,031,17031071700,717,17
43002,2,43,7,031,17031070400,704,17
43003,3,43,7,031,17031071800,718,17
43004,4,43,7,031,17031071500,715,17
43005,5,43,7,031,17031832600,8326,17
43006,6,43,7,031,17031070300,703,17
43007,7,43,7,031,17031071200,712,17
43008,8,43,7,031,17031071400,714,17
43009,9,43,7,031,17031071600,716,17
43010,10,43,7,031,17031832600,8326,17
43011,11,43,7,031,17031071100,711,17
43012,12,43,7,031,17031071400,714,17
43013,13,43,7,031,17031070101,701.01,17
43014,14,43,7,031,17031071600,716,17
43015,15,43,7,031,17031071500,715,17
43016,16,43,7,031,17031070300,703,17
43017,17,43,7,031,17031071300,713,17
43018,18,43,7,031,17031070500,705,17
43019,19,43,7,031,17031071500,715,17
43020,20,43,7,031,17031071300,713,17
43021,21,43,7,031,17031070200,702,17
43022,22,43,7,031,17031070200,702,17
43023,23,43,7,031,17031832600,8326,17
43024,24,43,7,031,17031071400,714,17
43025,25,43,7,031,17031070101,701.01,17
43027,27,43,7,031,17031070101,701.01,17
43028,28,43,8,031,17031080100,801,17
43029,29,43,7,031,17031071200,712,17
43031,31,43,7,031,17031070400,704,17
43032,32,43,7,031,17031071400,714,17
43033,33,43,8,031,17031080100,801,17
43034,34,43,7,031,17031070101,701.01,17
43035,35,43,8,031,17031080100,801,17
43036,36,43,7,031,17031070102,701.02,17
43038,38,43,8,031,17031080100,801,17
43039,39,43,7,031,17031071000,710,17
43040,40,43,7,031,17031070200,702,17
43041,41,43,7,031,17031071100,711,17
43042,42,43,7,031,17031070200,702,17
43043,43,43,8,031,17031080100,801,17
43044,44,43,7,031,17031071300,713,17
43037,37,43,7,031,17031070103,701.03,17
43030,30,43,7,031,17031071000,710,17
43026,26,43,7,031,17031070101,701.01,17
43045,45,43,7,031,17031071700,717,17
43046,46,43,7,031,17031070300,703,17
45004,4,45,16,031,17031161000,1610,17
45001,1,45,16,031,17031160900,1609,17
45008,8,45,15,031,17031831700,8317,17
45007,7,45,16,031,17031160200,1602,17
45006,6,45,16,031,17031161100,1611,17
45005,5,45,16,031,17031161100,1611,17
45003,3,45,16,031,17031160900,1609,17
45045,45,45,10,031,17031100600,1006,17
45048,48,45,10,031,17031100700,1007,17
45009,9,45,15,031,17031150800,1508,17
45027,27,45,11,031,17031110300,1103,17
45036,36,45,11,031,17031110501,1105.01,17
45034,34,45,11,031,17031110502,1105.02,17
45041,41,45,11,031,17031110100,1101,17
45012,12,45,15,031,17031150200,1502,17
45024,24,45,11,031,17031110300,1103,17
45025,25,45,11,031,17031110300,1103,17
45015,15,45,15,031,17031150200,1502,17
45026,26,45,11,031,17031110300,1103,17
45023,23,45,11,031,17031110300,1103,17
45042,42,45,10,031,17031100100,1001,17
45040,40,45,11,031,17031110200,1102,17
45010,10,45,15,031,17031150800,1508,17
45037,37,45,11,031,17031110100,1101,17
45011,11,45,15,031,17031150200,1502,17
45038,38,45,11,031,17031110200,1102,17
45043,43,45,10,031,17031100100,1001,17
45035,35,45,11,031,17031110501,1105.01,17
45030,30,45,15,031,17031150200,1502,17
45033,33,45,11,031,17031110501,1105.01,17
45031,31,45,11,031,17031110502,1105.02,17
45014,14,45,15,031,17031150200,1502,17
45032,32,45,12,031,17031120400,1204,17
45021,21,45,11,031,17031110400,1104,17
45022,22,45,11,031,17031110300,1103,17
45039,39,45,11,031,17031110100,1101,17
45018,18,45,15,031,17031150401,1504.01,17
45019,19,45,11,031,17031110502,1105.02,17
45017,17,45,15,031,17031150300,1503,17
45013,13,45,15,031,17031150200,1502,17
45028,28,45,11,031,17031110400,1104,17
45044,44,45,10,031,17031100100,1001,17
45020,20,45,11,031,17031110400,1104,17
45002,2,45,16,031,17031160900,1609,17
45047,47,45,10,031,17031100700,1007,17
45046,46,45,10,031,17031100600,1006,17
45029,29,45,11,031,17031110400,1104,17
45016,16,45,15,031,17031150300,1503,17
47001,1,47,6,031,17031831900,8319,17
47006,6,47,6,031,17031831900,8319,17
47009,9,47,5,031,17031051200,512,17
47011,11,47,6,031,17031062500,625,17
47015,15,47,3,031,17031031100,311,17
47019,19,47,3,031,17031031100,311,17
47023,23,47,3,031,17031031100,311,17
47030,30,47,3,031,17031031000,310,17
47002,2,47,5,031,17031050500,505,17
47003,3,47,5,031,17031050200,502,17
47004,4,47,5,031,17031050500,505,17
47005,5,47,3,031,17031031900,319,17
47007,7,47,5,031,17031050900,509,17
47008,8,47,5,031,17031050200,502,17
47010,10,47,4,031,17031830800,8308,17
47012,12,47,5,031,17031050100,501,17
47013,13,47,4,031,17031040800,408,17
47014,14,47,5,031,17031050200,502,17
47016,16,47,5,031,17031050300,503,17
47017,17,47,5,031,17031050300,503,17
47018,18,47,6,031,17031060100,601,17
47020,20,47,4,031,17031040401,404.01,17
47021,21,47,5,031,17031050300,503,17
47022,22,47,4,031,17031040600,406,17
47024,24,47,6,031,17031060100,601,17
47025,25,47,6,031,17031060200,602,17
47026,26,47,4,031,17031040402,404.02,17
47027,27,47,5,031,17031050600,506,17
47028,28,47,5,031,17031050200,502,17
47029,29,47,5,031,17031050600,506,17
47031,31,47,3,031,17031031800,318,17
47032,32,47,3,031,17031031000,310,17
47034,34,47,3,031,17031031800,318,17
47035,35,47,5,031,17031050500,505,17
47036,36,47,4,031,17031830800,8308,17
47037,37,47,5,031,17031050100,501,17
47038,38,47,4,031,17031040402,404.02,17
47039,39,47,6,031,17031060200,602,17
47040,40,47,4,031,17031040800,408,17
47041,41,47,3,031,17031031900,319,17
47042,42,47,4,031,17031040700,407,17
47043,43,47,6,031,17031060300,603,17
47044,44,47,6,031,17031060400,604,17
47045,45,47,4,031,17031040900,409,17
47047,47,47,5,031,17031050700,507,17
47048,48,47,5,031,17031843700,8437,17
47046,46,47,5,031,17031843700,8437,17
47033,33,47,6,031,17031060300,603,17
48020,20,48,77,031,17031030200,302,17
48001,1,48,77,031,17031030500,305,17
48002,2,48,77,031,17031030800,308,17
48003,3,48,77,031,17031030701,307.01,17
48004,4,48,3,031,17031031300,313,17
48005,5,48,77,031,17031030604,306.04,17
48006,6,48,77,031,17031030703,307.03,17
48007,7,48,77,031,17031030800,308,17
48008,8,48,77,031,17031030601,306.01,17
48009,9,48,77,031,17031030702,307.02,17
48010,10,48,77,031,17031030800,308,17
48011,11,48,77,031,17031030800,308,17
48012,12,48,77,031,17031030703,307.03,17
48013,13,48,77,031,17031030102,301.02,17
48014,14,48,77,031,17031030706,307.06,17
48015,15,48,77,031,17031030103,301.03,17
48016,16,48,77,031,17031030601,306.01,17
48017,17,48,3,031,17031031300,313,17
48018,18,48,77,031,17031030601,306.01,17
48019,19,48,77,031,17031030800,308,17
48021,21,48,3,031,17031031200,312,17
48046,46,48,77,031,17031030104,301.04,17
48023,23,48,3,031,17031031300,313,17
48024,24,48,3,031,17031031300,313,17
48026,26,48,77,031,17031030601,306.01,17
48027,27,48,77,031,17031030104,301.04,17
48028,28,48,77,031,17031030706,307.06,17
48029,29,48,77,031,17031030706,307.06,17
48030,30,48,77,031,17031030200,302,17
48031,31,48,77,031,17031030101,301.01,17
48032,32,48,77,031,17031030102,301.02,17
48033,33,48,77,031,17031030101,301.01,17
48035,35,48,3,031,17031031200,312,17
48036,36,48,77,031,17031030706,307.06,17
48037,37,48,77,031,17031030500,305,17
48038,38,48,77,031,17031030200,302,17
48039,39,48,77,031,17031030604,306.04,17
48042,42,48,77,031,17031030500,305,17
48044,44,48,77,031,17031030500,305,17
48043,43,48,77,031,17031030706,307.06,17
48041,41,48,77,031,17031030603,306.03,17
48040,40,48,77,031,17031030500,305,17
48034,34,48,77,031,17031030200,302,17
48025,25,48,77,031,17031030200,302,17
48045,45,48,77,031,17031030200,302,17
48022,22,48,77,031,17031030101,301.01,17
49002,2,49,1,031,17031010600,106,17
49012,12,49,1,031,17031010502,105.02,17
49018,18,49,1,031,17031010600,106,17
49001,1,49,1,031,17031010100,101,17
49003,3,49,1,031,17031010702,107.02,17
49004,4,49,1,031,17031830600,8306,17
49005,5,49,1,031,17031010202,102.02,17
49006,6,49,1,031,17031010100,101,17
49007,7,49,1,031,17031010400,104,17
49008,8,49,2,031,17031020100,201,17
49009,9,49,1,031,17031010400,104,17
49010,10,49,1,031,17031010701,107.01,17
49011,11,49,1,031,17031010202,102.02,17
49013,13,49,1,031,17031010701,107.01,17
49014,14,49,1,031,17031010300,103,17
49015,15,49,1,031,17031010201,102.01,17
49016,16,49,1,031,17031010300,103,17
49017,17,49,1,031,17031010503,105.03,17
49019,19,49,1,031,17031010201,102.01,17
49021,21,49,2,031,17031020100,201,17
49022,22,49,1,031,17031010600,106,17
49023,23,49,1,031,17031010600,106,17
49024,24,49,1,031,17031010201,102.01,17
49025,25,49,1,031,17031010502,105.02,17
49027,27,49,1,031,17031010501,105.01,17
49029,29,49,1,031,17031010400,104,17
49031,31,49,1,031,17031010100,101,17
49030,30,49,1,031,17031010300,103,17
49026,26,49,1,031,17031010501,105.01,17
49028,28,49,1,031,17031830600,8306,17
49020,20,49,1,031,17031010600,106,17
49032,32,49,1,031,17031010100,101,17
49033,33,49,1,031,17031010201,102.01,17
26038,38,26,23,031,17031230500,2305,17
26046,46,26,24,031,17031242800,2428,17
04028,28,4,35,031,17031350100,3501,17
04010,10,4,39,031,17031390100,3901,17
07009,9,7,43,031,17031431400,4314,17
24025,25,24,29,031,17031290900,2909,17
